ID,品类,商品名,品牌,店铺名,经济体,省份,地级市,原价,快递费,是否天猫,活动价1,月销量1,累计评价1,信誉1,活动价2,月销量2,累计评价2,信誉2,活动价3,月销量3,累计评价3,信誉3,活动价4,月销量4,累计评价4,信誉4,活动价5,月销量5,累计评价5,信誉5,活动价6,月销量6,累计评价6,信誉6
521597267416,肉,牛肉,Three Squirrels/三只松鼠,8e60d0f1d50b3d68,中国大陆,浙江,嘉兴,185.0,0.0,0,49.9,0.0,6.0,15262.0,49.9,2.0,5.0,15648.0,49.9,2.0,8.0,15959.0,49.9,0.0,9.0,16187.0,49.9,0.0,7.0,16320.0,49.9,0.0,4.0,16446.0
40736636161,肉,其他,喜友,751da7e961903622,中国大陆,山东,青岛,38.0,27.0,0,26.0,102.0,260.0,147293.0,26.0,104.0,267.0,152152.0,26.0,120.0,262.0,156730.0,26.0,84.0,256.0,160750.0,26.0,135.0,242.0,165774.0,26.0,211.0,253.0,171459.0
562556225644,肉,鸡翅,许之郎,1078920024cf091d,中国大陆,浙江,温州,5.0,6.0,0,5.0,36.0,25.0,70761.0,5.0,15.0,27.0,74756.0,5.0,62.0,38.0,79470.0,5.0,35.0,49.0,85405.0,5.0,69.0,60.0,90866.0,5.0,11.0,55.0,96955.0
566917093936,肉,扣肉,多嘴鲜,94594c22bde319a6,中国大陆,中国大陆,周庄镇,98.0,0.0,1,46.0,13.0,10.0,-1.0,46.0,12.0,16.0,-1.0,46.0,14.0,21.0,-1.0,36.0,3.0,22.0,-1.0,46.0,10.0,22.0,-1.0,46.0,7.0,24.0,-1.0
554274719691,肉,驴肉,宝聚源,e862dc516ae3c8c6,中国大陆,山西,晋中,150.0,0.0,0,47.0,94.0,107.0,86380.0,47.0,82.0,97.0,88520.0,51.0,189.0,90.0,89433.0,51.0,32.0,83.0,90411.0,51.0,74.0,69.0,90907.0,51.0,33.0,65.0,91409.0
551076592747,肉,猪肉,宏香记,9aeae9150dc2b0e2,中国大陆,福建,漳州,59.7,5.0,1,59.7,20.0,342.0,-1.0,59.7,19.0,346.0,-1.0,59.7,35.0,355.0,-1.0,59.7,19.0,358.0,-1.0,59.7,16.0,364.0,-1.0,59.7,1.0,364.0,-1.0
549150238866,肉,牛肉,张飞,52d5b8568073df7f,中国大陆,四川,达州,62.5,0.0,0,55.0,0.0,7.0,27681.0,55.0,1.0,7.0,28426.0,55.0,0.0,6.0,29192.0,55.0,0.0,6.0,29831.0,55.0,0.0,4.0,30678.0,55.0,0.0,2.0,31554.0
38370195928,肉,牛肉,奇圣,52ec0272bc9ad976,中国大陆,西藏自治区,拉萨,36.0,10.0,1,19.9,615.0,3379.0,-1.0,18.9,491.0,3432.0,-1.0,19.9,468.0,3512.0,-1.0,19.9,202.0,3551.0,-1.0,19.9,387.0,3596.0,-1.0,19.9,431.0,3633.0,-1.0
17565539685,肉,牛肉,三珍斋,9cf47329037b438e,中国大陆,浙江,嘉兴,31.0,6.0,0,16.8,1220.0,873.0,9369.0,21.9,1225.0,1070.0,10022.0,21.9,1053.0,1237.0,10965.0,21.0,170.0,1248.0,11600.0,21.9,291.0,1192.0,11825.0,21.9,699.0,1033.0,12074.0
569778673963,肉,牛肉,KERCHIN/科尔沁,9aeae9150dc2b0e2,中国大陆,内蒙古自治区,通辽,15.9,5.0,1,15.9,307.0,302.0,-1.0,15.9,465.0,366.0,-1.0,15.9,375.0,408.0,-1.0,15.9,231.0,504.0,-1.0,15.9,151.0,527.0,-1.0,15.9,354.0,572.0,-1.0
568965972533,肉,猪头肉,宝聚源,e862dc516ae3c8c6,中国大陆,山西,晋中,25.8,0.0,0,15.0,152.0,97.0,86380.0,16.0,151.0,139.0,88518.0,16.0,127.0,182.0,89437.0,16.0,21.0,184.0,90410.0,16.0,33.0,182.0,90907.0,16.0,34.0,167.0,91409.0
556068187039,肉,肘子,沟帮子,e5cf921b516697fe,中国大陆,中国大陆,锦州,53.0,0.0,0,38.9,190.0,346.0,33482.0,38.9,104.0,262.0,34557.0,43.9,384.0,265.0,35901.0,38.9,16.0,291.0,37283.0,38.9,74.0,284.0,38751.0,38.9,114.0,257.0,40434.0
38735085531,肉,牛肉,冠云,a68106d6616706e7,中国大陆,山西,晋中,31.9,10.0,1,31.9,6.0,26.0,-1.0,31.9,8.0,24.0,-1.0,31.9,1.0,23.0,-1.0,31.9,3.0,21.0,-1.0,31.9,1.0,20.0,-1.0,31.9,0.0,19.0,-1.0
39860666908,肉,腊肠,鑫源,67468a4d6c2374ce,中国大陆,广东,东莞,85.0,10.0,1,70.0,38.0,51.0,-1.0,76.0,68.0,48.0,-1.0,76.0,89.0,45.0,-1.0,76.0,15.0,43.0,-1.0,76.0,3.0,43.0,-1.0,76.0,5.0,43.0,-1.0
528123849921,肉,牛肉,张飞,2cf224c75b09294d,中国大陆,四川,南充,38.0,0.0,0,36.0,147.0,523.0,281252.0,36.0,53.0,526.0,297978.0,36.0,121.0,535.0,314418.0,36.0,66.0,487.0,327431.0,36.0,63.0,444.0,340583.0,36.0,37.0,377.0,354143.0
44073728425,肉,猪肉,曾苑香味,0ada18fde5b07730,中国大陆,中国大陆,河池,16.0,7.0,0,9.6,47.0,256.0,31346.0,10.7,68.0,209.0,32119.0,11.8,341.0,175.0,32909.0,11.8,175.0,212.0,33843.0,11.8,203.0,243.0,34538.0,32.0,38.0,275.0,35270.0
17440624808,肉,鸡腿肉,老李,a14f58766a3292b4,中国大陆,浙江,温州,8.3,6.0,0,8.8,149.0,254.0,249535.0,8.8,131.0,232.0,253940.0,8.8,545.0,288.0,260364.0,8.8,127.0,364.0,266983.0,8.8,291.0,414.0,272736.0,8.8,303.0,504.0,279927.0
573447591838,肉,鸭脖子,绝艺,e99504794eb5bdb1,中国大陆,湖南,长沙,28.8,0.0,1,18.8,253.0,75.0,-1.0,18.7,217.0,125.0,-1.0,19.9,717.0,233.0,-1.0,19.9,710.0,383.0,-1.0,15.9,964.0,619.0,-1.0,15.9,571.0,781.0,-1.0
557052281762,肉,猪肉,other/其他,fa354b59992298e3,中国大陆,福建,漳州,29.0,0.0,0,22.8,4.0,37.0,59061.0,23.8,10.0,37.0,80395.0,23.8,4.0,41.0,99625.0,23.8,2.0,34.0,114041.0,23.8,6.0,30.0,123405.0,23.8,2.0,26.0,133308.0
41613098140,肉,腊肠,松桂坊,9aeae9150dc2b0e2,中国大陆,湖南,湘西土家族苗族自治州,48.8,5.0,1,48.8,345.0,829.0,-1.0,48.8,874.0,998.0,-1.0,48.8,2193.0,1373.0,-1.0,48.8,524.0,1541.0,-1.0,48.8,448.0,1648.0,-1.0,48.8,396.0,1736.0,-1.0
574124913859,肉,牛肉,微婷,47361d5ef42e44e0,中国大陆,浙江,温州,65.0,0.0,0,65.0,90.0,179.0,1011.0,65.0,311.0,276.0,1727.0,65.0,264.0,426.0,2978.0,65.0,94.0,553.0,5079.0,64.94,155.0,608.0,7544.0,65.0,87.0,634.0,11654.0
544876625688,肉,鸭肉,滇宜,454cfae93863b167,中国大陆,云南,昆明,42.0,0.0,0,42.0,23.0,125.0,3798.0,42.0,20.0,133.0,3898.0,42.0,23.0,139.0,3999.0,42.0,4.0,125.0,4156.0,42.0,11.0,93.0,4246.0,42.0,7.0,56.0,4392.0
6985748103,肉,猪肉,真正老陆稿荐,e6b4e419b01477ca,中国大陆,中国大陆,无锡,26.0,5.0,1,26.0,27.0,188.0,-1.0,26.0,10.0,176.0,-1.0,26.0,122.0,182.0,-1.0,26.0,29.0,198.0,-1.0,26.0,19.0,194.0,-1.0,26.0,23.0,194.0,-1.0
7017715273,肉,扣肉,真正老陆稿荐,e6b4e419b01477ca,中国大陆,中国大陆,无锡,28.8,5.0,1,28.8,45.0,283.0,-1.0,28.8,33.0,273.0,-1.0,28.8,127.0,273.0,-1.0,28.8,32.0,273.0,-1.0,28.8,29.0,271.0,-1.0,33.8,37.0,270.0,-1.0
550387836498,肉,猪肉,宏香记,9aeae9150dc2b0e2,中国大陆,福建,漳州,29.9,5.0,1,29.9,208.0,8338.0,-1.0,29.9,708.0,8482.0,-1.0,29.9,2323.0,8842.0,-1.0,29.9,30.0,8940.0,-1.0,29.9,68.0,8952.0,-1.0,29.9,41.0,8959.0,-1.0
530445778792,肉,瘦肉,子龙郡,71a69bd8337a36aa,中国大陆,湖南,郴州,14.9,5.0,0,12.0,28.0,29.0,42461.0,12.0,16.0,34.0,43368.0,12.0,23.0,30.0,44107.0,12.0,3.0,32.0,44443.0,12.0,7.0,27.0,45026.0,12.0,14.0,16.0,45755.0
42395372025,肉,肉松,素莲,897a7290b1413a7e,中国大陆,浙江,宁波,20.0,6.0,1,11.8,13.0,45.0,-1.0,11.8,20.0,41.0,-1.0,11.8,13.0,41.0,-1.0,11.8,30.0,42.0,-1.0,11.8,20.0,43.0,-1.0,11.8,20.0,43.0,-1.0
565586027366,肉,牛肉,Three Squirrels/三只松鼠,1abfafea60619989,中国大陆,安徽,芜湖,120.0,0.0,0,68.8,4.0,34.0,881.0,68.8,0.0,36.0,980.0,68.8,0.0,35.0,1029.0,68.8,0.0,28.0,1086.0,68.8,0.0,21.0,1127.0,130.0,0.0,7.0,1172.0
13594984301,肉,猪肉,楼外楼,aed379b31923e1ca,中国大陆,中国大陆,杭州,47.0,0.0,1,42.8,62.0,468.0,-1.0,42.8,60.0,443.0,-1.0,39.9,175.0,408.0,-1.0,39.9,63.0,395.0,-1.0,39.9,47.0,379.0,-1.0,39.9,129.0,363.0,-1.0
550283135205,肉,牦牛肉,other/其他,184bd54afe350734,中国大陆,四川,阿坝藏族羌族自治州,168.0,0.0,0,138.0,18.0,17.0,9408.0,138.0,8.0,20.0,9436.0,168.0,3.0,15.0,9462.0,138.0,1.0,15.0,9477.0,138.0,1.0,12.0,9487.0,138.0,2.0,7.0,9498.0
25584820994,肉,肉松,BLACKFLAG FOOD/黑旗食品,82fd4adcd801ad19,中国大陆,湖北,武汉,78.0,10.0,0,78.0,50.0,133.0,50713.0,78.0,38.0,140.0,51800.0,78.0,55.0,157.0,52896.0,78.0,17.0,159.0,53690.0,71.76,49.0,149.0,54212.0,78.0,36.0,142.0,55205.0
565255231221,肉,猪肉,贤哥,831620f815a433e2,中国大陆,广东,广州,19.9,6.0,1,8.8,9.0,17.0,-1.0,8.8,14.0,22.0,-1.0,8.8,7.0,26.0,-1.0,8.8,11.0,27.0,-1.0,8.8,16.0,29.0,-1.0,8.8,21.0,32.0,-1.0
558145909418,肉,兔肉,聚亿鲜,35e382042984e650,中国大陆,山东,聊城,60.0,19.0,1,25.9,46.0,57.0,-1.0,25.9,77.0,61.0,-1.0,25.9,188.0,68.0,-1.0,25.9,54.0,69.0,-1.0,25.9,82.0,69.0,-1.0,29.9,59.0,71.0,-1.0
6926782202,肉,猪肉脯,黄胜记,05eb18fd12cbfdcf,中国大陆,中国大陆,漳州,13.5,5.0,1,12.8,46.0,323.0,-1.0,12.8,28.0,272.0,-1.0,12.8,73.0,221.0,-1.0,12.8,14.0,206.0,-1.0,12.8,19.0,193.0,-1.0,12.8,35.0,183.0,-1.0
39827497070,肉,猪肉,丰仓,5bee11521e2a68e1,中国大陆,中国大陆,苏州,18.0,0.0,1,16.8,82.0,652.0,-1.0,16.8,114.0,636.0,-1.0,16.8,100.0,633.0,-1.0,16.8,60.0,602.0,-1.0,16.8,140.0,592.0,-1.0,16.8,68.0,589.0,-1.0
555028759980,肉,牛肉,佐冷馋,59b4caa9dc6d2533,中国大陆,四川,成都,369.0,8.0,1,119.0,93.0,148.0,-1.0,119.0,49.0,161.0,-1.0,119.0,51.0,174.0,-1.0,139.0,20.0,180.0,-1.0,139.0,18.0,187.0,-1.0,139.0,21.0,190.0,-1.0
36560528003,肉,牛肉,高坑（台湾）,0d754898d4ada323,港澳台,非中国大陆,非中国大陆,49.5,8.0,0,45.0,92.0,574.0,112154.0,55.0,115.0,531.0,114075.0,55.0,122.0,510.0,115637.0,55.0,85.0,481.0,116749.0,55.0,192.0,462.0,118151.0,55.0,112.0,476.0,119760.0
567843831329,肉,腌肉,other/其他,ccaaaa394817c2d9,中国大陆,安徽,合肥,69.8,0.0,0,36.0,115.0,191.0,3225.0,36.0,230.0,263.0,4902.0,36.0,198.0,349.0,6615.0,36.0,78.0,387.0,7685.0,36.0,69.0,404.0,8345.0,36.0,38.0,383.0,8907.0
562921703775,肉,牛肉,润之禧,4c0a46924728651e,中国大陆,浙江,嘉兴,46.0,0.0,0,19.9,27.0,259.0,8944.0,19.9,16.0,90.0,9250.0,19.9,25.0,22.0,10316.0,19.9,22.0,15.0,11028.0,22.9,26.0,13.0,11092.0,22.9,23.0,12.0,11123.0
526058740702,肉,猪肉,SIWIN FOODS/喜旺,6270371a75dbb2de,中国大陆,山东,烟台,105.8,0.0,1,105.8,48.0,169.0,-1.0,105.8,33.0,171.0,-1.0,105.8,144.0,180.0,-1.0,105.8,19.0,186.0,-1.0,105.8,44.0,194.0,-1.0,95.8,30.0,194.0,-1.0
574947786084,肉,猪肉,other/其他,db71c7827bbaf39c,中国大陆,广东,揭阳,36.8,6.0,0,25.8,116.0,136.0,33576.0,25.8,65.0,156.0,34757.0,25.8,80.0,171.0,35709.0,25.8,31.0,155.0,36025.0,25.8,46.0,113.0,36761.0,25.8,24.0,81.0,37107.0
575956650437,肉,猪肉脯,飘零大叔,9aeae9150dc2b0e2,中国大陆,中国大陆,泰州,90.0,5.0,1,90.0,1959.0,1233.0,-1.0,90.0,3868.0,2398.0,-1.0,90.0,3764.0,2953.0,-1.0,90.0,4848.0,3368.0,-1.0,90.0,2481.0,3641.0,-1.0,90.0,1378.0,3832.0,-1.0
545348970667,肉,牛肉,草原朗润,b5296fd681d2eda0,中国大陆,内蒙古自治区,兴安盟,78.0,0.0,0,78.0,13.0,15.0,107.0,78.0,3.0,21.0,132.0,78.0,4.0,22.0,148.0,78.0,9.0,23.0,169.0,78.0,3.0,24.0,210.0,78.0,8.0,22.0,235.0
559790308157,肉,腊肉,管氏婆婆,b4c4dff60e6f37c4,中国大陆,安徽,合肥,47.8,5.0,0,38.2,7.0,30.0,9024.0,38.2,168.0,54.0,10408.0,38.2,276.0,134.0,12299.0,38.2,33.0,220.0,14167.0,38.2,43.0,252.0,15268.0,38.2,12.0,266.0,16194.0
567524950433,肉,酱鸭,三珍斋,536fdf85ce06446d,中国大陆,浙江,嘉兴,16.9,3.0,0,19.0,240.0,885.0,14901.0,21.9,299.0,1085.0,16032.0,21.9,335.0,1144.0,17699.0,21.9,34.0,1117.0,19612.0,21.9,30.0,939.0,20259.0,21.9,47.0,691.0,20667.0
549259646247,肉,鸡肉,other/其他,9df65e4462e00469,中国大陆,安徽,淮北,9.8,0.0,0,8.8,11.0,388.0,919461.0,8.8,41.0,259.0,943029.0,8.8,98.0,143.0,965559.0,3.8,53.0,203.0,982355.0,3.8,41.0,263.0,1010509.0,3.8,48.0,271.0,1034511.0
521496525968,肉,猪肉脯,王福记,8c9ff2106c878c87,中国大陆,中国大陆,泰州,48.0,0.0,1,17.9,393.0,1187.0,-1.0,17.9,149.0,993.0,-1.0,29.9,467.0,844.0,-1.0,29.9,39.0,827.0,-1.0,29.9,91.0,784.0,-1.0,21.9,95.0,759.0,-1.0
572955944087,肉,其他,食为先,f042acaaed948ca3,中国大陆,湖南,岳阳,49.0,0.0,1,19.8,175.0,156.0,-1.0,19.8,155.0,206.0,-1.0,19.8,143.0,228.0,-1.0,19.8,11.0,234.0,-1.0,19.8,93.0,249.0,-1.0,19.8,253.0,281.0,-1.0
562274014061,肉,牛肉,other/其他,3d6bc9e94406bcaa,中国大陆,四川,自贡,28.0,0.0,0,23.8,52.0,139.0,6433.0,24.8,49.0,91.0,6884.0,24.8,13.0,71.0,7099.0,24.8,13.0,55.0,7147.0,24.8,6.0,50.0,7218.0,24.8,19.0,43.0,7260.0
526043610852,肉,肉松,丹洋,8e9c6544109e8469,中国大陆,广东,广州,28.0,15.0,0,28.0,14.0,43.0,4476.0,28.0,16.0,43.0,4583.0,28.0,15.0,49.0,4689.0,28.0,7.0,47.0,4768.0,28.0,14.0,49.0,4856.0,28.0,18.0,52.0,4990.0
575127165113,肉,腊肉,天贵,30b46e825a1c0186,中国大陆,江苏,镇江,479.0,0.0,1,239.0,3.0,11.0,-1.0,239.0,6.0,13.0,-1.0,239.0,40.0,21.0,-1.0,239.0,3.0,21.0,-1.0,239.0,1.0,23.0,-1.0,239.0,4.0,24.0,-1.0
6729831957,肉,猪肉,香贡贡,b5c6d8a23f33e2ef,中国大陆,中国大陆,泉州,32.0,6.0,0,29.8,12.0,22.0,108091.0,29.8,23.0,28.0,110019.0,29.8,17.0,39.0,111838.0,29.8,11.0,42.0,113466.0,30.8,14.0,44.0,114711.0,29.8,10.0,49.0,116128.0
564553945829,肉,牛肉,牛来香,553e8354529137bf,中国大陆,贵州,安顺,38.8,0.0,1,36.8,35.0,17.0,-1.0,28.8,40.0,29.0,-1.0,28.8,7.0,30.0,-1.0,28.8,25.0,31.0,-1.0,28.8,6.0,36.0,-1.0,28.8,7.0,37.0,-1.0
563524771428,肉,猪肉,S．H．FOOD/三鸿,072d8a9a87691937,中国大陆,中国大陆,南京,80.0,0.0,0,36.0,82.0,232.0,1470.0,36.0,56.0,211.0,1601.0,36.0,150.0,204.0,1755.0,36.0,67.0,185.0,1869.0,36.0,67.0,199.0,1993.0,36.0,89.0,196.0,2097.0
543728193796,肉,牛肉,牧童,f7e12fdf692c87ab,中国大陆,江苏,南通,52.8,0.0,0,52.8,4.0,4.0,94982.0,52.8,3.0,4.0,95185.0,52.8,4.0,4.0,95341.0,52.8,4.0,5.0,95503.0,52.8,4.0,6.0,95579.0,52.8,1.0,7.0,95658.0
531497538311,肉,牛肉,尚亲,d0052c751bf39ebe,中国大陆,福建,龙岩,25.0,6.0,0,22.8,25.0,8.0,5291.0,22.8,2.0,8.0,5319.0,22.8,12.0,9.0,5359.0,22.8,7.0,10.0,5405.0,22.8,6.0,10.0,5461.0,22.8,10.0,8.0,5492.0
528602926169,肉,猪肉,康强,c605939ad77fa2c5,中国大陆,中国大陆,淮安,35.0,0.0,0,35.0,9.0,42.0,68673.0,35.0,39.0,47.0,70850.0,35.0,25.0,56.0,73388.0,35.0,57.0,61.0,76116.0,35.0,20.0,63.0,78351.0,35.0,5.0,53.0,79938.0
573584457906,肉,其他,A JOURNEY OF TASTE/味旅部落,8072eda903366e91,中国大陆,福建,龙岩,19.0,5.0,0,19.0,35.0,87.0,11496.0,19.0,33.0,100.0,11668.0,19.0,109.0,104.0,11742.0,19.9,57.0,124.0,11839.0,19.9,31.0,107.0,11866.0,19.9,60.0,112.0,11910.0
573373873484,肉,驴肉,other/其,a10279c49c704756,中国大陆,河北,石家庄,120.0,0.0,0,100.0,29.0,21.0,4950.0,100.0,66.0,50.0,9186.0,100.0,103.0,89.0,14738.0,100.0,44.0,128.0,18863.0,100.0,82.0,166.0,20553.0,100.0,64.0,198.0,22702.0
533912726851,肉,香肠,口水娃,7f42549807ca8933,中国大陆,江苏,苏州,29.8,0.0,1,12.8,33.0,355.0,-1.0,19.8,23.0,348.0,-1.0,12.8,29.0,336.0,-1.0,12.8,7.0,321.0,-1.0,12.8,10.0,307.0,-1.0,12.8,11.0,287.0,-1.0
565239439965,肉,其他,阿胖,f866839b78c3f37d,中国大陆,中国大陆,福安,55.0,0.0,0,55.0,75.0,101.0,1446.0,55.0,62.0,137.0,1604.0,55.0,6.0,158.0,1757.0,55.0,20.0,158.0,1864.0,55.0,57.0,151.0,1997.0,55.0,90.0,182.0,2238.0
547074750617,肉,排骨,金宝斋,e7b69dc6000ec863,中国大陆,江苏,无锡,30.0,0.0,0,21.0,8.0,104.0,267939.0,21.0,5.0,61.0,276100.0,21.0,7.0,54.0,283011.0,21.0,12.0,42.0,289519.0,21.0,6.0,34.0,293402.0,21.0,2.0,28.0,297419.0
