ID,活动价,累计评价,月销量,信誉,天猫分数
559157997875,59.8,331.0,104.0,8731.0,0.0
39484666420,29.5,57445.0,3825.0,,4.8
567402140273,58.8,1362.0,319.0,1765.0,0.0
561049407946,39.8,40841.0,31182.0,,4.8
524384719613,145.0,180.0,49.0,10647.0,0.0
527119991553,59.8,5247.0,3681.0,,4.8
573925513004,27.5,765.0,422.0,966.0,0.0
557453256310,52.0,908.0,451.0,5687.0,0.0
566142272674,165.0,86.0,24.0,331.0,0.0
552740953293,180.8,215.0,40.0,168340.0,0.0
547889525566,130.0,199.0,54.0,,4.7
539374080012,36.9,428.0,122.0,86698.0,0.0
534509917486,52.0,9096.0,2608.0,672497.0,0.0
563552622043,59.8,506.0,158.0,10044.0,0.0
569516137138,35.9,1172.0,631.0,,4.9
573731286157,36.0,916.0,1250.0,,4.8
520626408574,99.0,120.0,53.0,11566.0,0.0
565143753543,67.9,171.0,351.0,75172.0,0.0
565723459936,76.0,190.0,155.0,479.0,0.0
547776771924,99.8,23.0,8.0,40261.0,0.0
565211450444,2.0,13.0,210.0,108.0,0.0
551656502862,25.8,9.0,0.0,,5.0
565107531615,4.88,4.0,34.0,410.0,0.0
524009565533,195.0,203.0,36.0,8456.0,0.0
567551658098,147.0,8.0,0.0,724.0,0.0
561822172274,2.0,2.0,50.0,2841.0,0.0
573415441466,88.0,11.0,0.0,1285.0,0.0
528449649447,38.8,3.0,0.0,2371.0,0.0
544999900318,106.0,742.0,240.0,2310.0,0.0
553326523650,31.9,905.0,733.0,33139.0,0.0
569104589121,89.0,378.0,1.0,,4.8
562389745247,89.8,10.0,4.0,801.0,0.0
558867091234,215.9,166.0,90.0,3149.0,0.0
568743734860,68.0,2.0,0.0,29.0,0.0
19496946766,28.8,1632.0,355.0,923162.0,0.0
549907795824,210.0,64.0,78.0,,5.0
547077674081,16.8,6.0,0.0,6610.0,0.0
39368174825,138.0,13.0,1.0,,5.0
558450261793,46.8,33.0,3.0,3728.0,0.0
576600470324,79.0,5.0,4.0,40.0,0.0
571027509978,45.8,2.0,0.0,1865.0,0.0
544590927164,415.0,1.0,0.0,,5.0
525706492375,48.8,10.0,4.0,75173.0,0.0
579936162956,38.0,7.0,33.0,881.0,0.0
559630298819,66.9,22.0,13.0,2140.0,0.0
558476818667,43.0,13.0,13.0,7217.0,0.0
572029242854,36.8,1445.0,67.0,2999822.0,0.0
576283897967,52.8,1.0,1.0,770.0,0.0
578966605904,32.8,9.0,0.0,9317.0,0.0
577343414561,59.98,13.0,2.0,483.0,0.0
540943988672,2.0,3.0,50.0,407.0,0.0
576929039838,30.05,20.0,14.0,2293.0,0.0
524857746392,101.5,399.0,86.0,170194.0,0.0
572811061540,39.8,208.0,18.0,565359.0,0.0
578772177934,25.8,219.0,201.0,70004.0,0.0
561959943669,36.8,20355.0,5819.0,60272.0,0.0
563149431398,38.8,170.0,23.0,2474.0,0.0
557542258993,76.88,354.0,72.0,8548.0,0.0
575504963709,36.9,11.0,3.0,194.0,0.0
547684147615,34.8,7042.0,2009.0,,4.8
554153354743,49.8,699.0,126.0,173586.0,0.0
541504009602,19.5,2653.0,3414.0,,4.9
564512490380,38.0,4.0,4.0,,3.5
521359421143,38.8,12.0,14.0,98.0,0.0
