ID,活动价,累计评价,月销量,信誉,天猫分数
547342361263,95.0,74.0,13.0,31178.0,0.0
567413353765,35.8,11441.0,1358.0,31740.0,0.0
553114445999,88.0,13.0,3.0,387.0,0.0
36761232091,54.9,1459.0,305.0,128680.0,0.0
578775453022,87.0,41.0,54.0,,4.7
558435511865,99.0,69.0,8.0,931.0,0.0
565996966673,35.8,11.0,2.0,7750.0,0.0
576594489858,16.9,133.0,14.0,49109.0,0.0
39514340792,33.8,1027.0,25.0,,4.5
536424180902,29.9,11.0,0.0,,4.6
567629912085,20.9,295.0,31.0,,4.7
553531083453,29.8,28.0,7.0,18608.0,0.0
576139424933,67.8,117.0,52.0,,4.9
534496350225,18.0,61.0,17.0,183358.0,0.0
44532371316,58.0,52.0,47.0,50492.0,5.0
43213054311,19.9,1034.0,384.0,,4.7
521797014468,35.9,1179.0,171.0,716554.0,0.0
523285528982,106.8,108.0,40.0,32078.0,0.0
538004003706,39.9,85.0,14.0,92397.0,0.0
558117392665,90.0,25.0,6.0,3286.0,0.0
562376664194,34.8,337.0,62.0,283478.0,0.0
522560412030,39.88,32.0,29.0,24437.0,0.0
551326842742,18.8,1037.0,78.0,34370.0,0.0
526301641906,120.0,15.0,11.0,5628.0,0.0
566263303019,20.9,916.0,228.0,11483.0,0.0
37949475130,126.0,27.0,12.0,9516.0,4.9
577897193994,63.0,239.0,158.0,8197.0,0.0
576445734385,59.9,269.0,201.0,,4.9
568286522587,758.0,40.0,24.0,,5.0
552770080988,35.0,228.0,18.0,1328.0,0.0
44838406910,149.0,69.0,15.0,,5.0
544996360450,47.5,688.0,92.0,13939.0,0.0
541264086316,95.0,161.0,36.0,68359.0,0.0
559259031144,66.8,92.0,2.0,,4.9
41708854111,1.2,92.0,570.0,34210.0,0.0
544907522285,59.9,1.0,0.0,4548.0,0.0
574229982417,598.0,10.0,6.0,,5.0
530751151950,10.3,74.0,23.0,103684.0,0.0
547574591041,65.8,6.0,0.0,,5.0
563219709136,108.0,412.0,49.0,8741.0,0.0
566345918079,64.0,158.0,125.0,53187.0,0.0
560110416649,68.0,30.0,5.0,,4.2
545736869479,40.9,327.0,97.0,217891.0,0.0
561180882585,75.0,66.0,9.0,1132.0,0.0
528517339966,25.66,285.0,44.0,5049.0,0.0
530186422513,59.9,46.0,17.0,1669.0,0.0
576278967734,66.9,98.0,5.0,14010.0,0.0
566215565578,23.8,22.0,342.0,31764.0,0.0
558997737668,58.0,15.0,2.0,7821.0,0.0
537551770037,68.0,0.0,0.0,312.0,0.0
561404321634,120.0,41.0,25.0,995.0,0.0
547699476367,57.0,143.0,59.0,394.0,0.0
556740045557,1.1,78.0,640.0,5072.0,0.0
539565308626,61.0,290.0,37.0,28117.0,0.0
530633694508,56.8,5314.0,698.0,113914.0,0.0
561194318135,29.9,4.0,0.0,2767.0,0.0
540444466898,58.0,282.0,47.0,5966.0,0.0
579090958084,8.0,72.0,502.0,11336.0,0.0
543469233294,1.95,21.0,164.0,4013.0,0.0
569370217020,29.6,6.0,0.0,120.0,0.0
555603300092,106.88,3741.0,1324.0,286765.0,0.0
567124199448,90.0,8.0,3.0,2600.0,0.0
560168878307,59.8,461.0,45.0,18228.0,0.0
536433461856,65.6,243.0,33.0,40306.0,0.0
45262952723,118.8,281.0,32.0,,4.9
575362690511,59.9,871.0,44.0,,4.9
569265381901,60.0,1627.0,1019.0,,4.9
529371705722,95.0,28.0,42.0,451.0,0.0
542685683189,48.9,3259.0,430.0,31300.0,0.0
15824877124,75.0,1223.0,99.0,,4.9
561099194093,101.4,47.0,3.0,5047.0,0.0
530923020389,199.0,79.0,28.0,32423.0,0.0
536338573390,69.0,283.0,54.0,53452.0,0.0
565379811389,237.0,25.0,15.0,,5.0
557937901428,48.8,13679.0,54104.0,,4.8
552773669478,34.9,228.0,75.0,49109.0,0.0
546773873943,48.0,1250.0,9.0,71536.0,0.0
577022485546,29.9,666.0,68.0,,4.8
577289089459,59.9,105.0,37.0,,4.8
563389305454,25.9,10731.0,744.0,118749.0,0.0
546206452812,17.99,6574.0,2596.0,1428586.0,0.0
574404991766,95.0,461.0,119.0,,4.9
577236911200,59.9,3313.0,363.0,,4.9
575950147752,40.8,1104.0,319.0,,4.8
537067587288,29.9,8405.0,1601.0,,4.8
552723552595,48.0,1411.0,55.0,,4.7
534841161015,4.2,66.0,179.0,68359.0,0.0
568805546113,178.0,36.0,1.0,947.0,0.0
568759871107,60.0,9.0,0.0,548.0,0.0
521836515307,36.8,27793.0,2565.0,,4.8
576081447807,78.0,3.0,1.0,65.0,0.0
540085221266,85.0,10.0,2.0,8133.0,0.0
573957274059,53.8,3064.0,19.0,,4.8
542077545649,62.0,553.0,111.0,8197.0,0.0
539838816507,39.9,10226.0,2.0,,4.6
531776875707,70.0,113.0,39.0,4860.0,0.0
579809533304,26.0,529.0,14.0,3514.0,0.0
544508258473,18.0,39.0,245.0,,4.8
541103933187,28.0,395.0,36.0,,4.7
564749912311,119.9,15.0,9.0,,4.8
562106044092,50.5,649.0,150.0,12992.0,0.0
572205800621,42.8,44.0,3.0,,4.7
539387806030,79.8,230.0,27.0,,4.9
575403630757,22.9,15.0,0.0,311.0,0.0
45631810302,32.99,92.0,33.0,5928.0,0.0
570172021789,30.0,156.0,29.0,159252.0,0.0
559818490047,75.0,88.0,5.0,3533.0,0.0
42464386225,65.0,21.0,4.0,,5.0
569540664376,79.8,269.0,47.0,,4.8
575746996107,102.0,36.0,12.0,60.0,0.0
14428324736,58.0,1750.0,396.0,,4.9
45900953686,90.0,627.0,103.0,,4.9
26410780216,120.0,228.0,28.0,,4.8
569192754465,138.0,9.0,0.0,,4.8
549543650169,3.0,45.0,90.0,3534.0,0.0
562996585319,0.95,157.0,177.0,139658.0,0.0
560270100033,69.0,0.0,0.0,327.0,0.0
541684023348,58.8,3467.0,599.0,9979.0,0.0
528547516006,0.9,113.0,85.0,696781.0,0.0
